region,year,poverty_incidence,employment_rate,household_income,wages_salaries,agricultural_income,remittance_amount,total_expenditure,food_expenditure,family_size,per_capita_income,education_level,urban_share,access_to_electricity,credit_access,safe_water_access,safe_toilet_access,durable_wall_share,households,unemployment_rate,literacy_rate,access_to_basic_services,health_index,grdp,population_proxy,population_growth,inflation_rate
Region IV-A,1967,74.16666666666667,89.16666666666667,82090.425,32633.866666666665,12283.158333333333,0.0,75521.9,27309.2,6.066666666666666,17801.845166666666,2.9583333333333335,64.16666666666667,39.166666666666664,11.666666666666666,80.0,78.33333333333333,52.5,120,10.833333333333329,42.26190476190476,65.83333333333333,79.16666666666666,9.850851,728.0,-6.185567010309279,17.935370898086788
Region IV-A,1970,75.83333333333333,91.66666666666666,88872.975,34373.76666666667,12753.466666666667,0.0,79495.875,26997.4,6.183333333333334,18180.718666666668,3.216666666666667,60.83333333333333,55.00000000000001,10.833333333333334,80.83333333333333,81.66666666666667,53.333333333333336,120,8.333333333333343,45.952380952380956,72.5,81.25,10.664757,742.0,1.9230769230769162,5.262016713032924
Region IV-A,1973,85.0,95.0,88092.15,34811.083333333336,13398.475,0.0,78322.15833333334,27056.475,6.191666666666666,16772.285583333334,2.9,65.83333333333333,45.83333333333333,12.5,81.66666666666667,82.5,62.5,120,5.0,41.42857142857142,70.0,82.08333333333334,10.571058,743.0,0.13477088948787852,-1.4764497738614213
Region IV-A,1976,65.83333333333333,90.0,99489.10833333334,36353.666666666664,14407.5,0.0,91174.16666666667,29463.491666666665,5.233333333333333,24001.393666666663,2.8666666666666667,65.0,55.00000000000001,14.166666666666666,82.5,85.0,52.5,120,10.0,40.95238095238095,74.16666666666667,83.75,11.938693,628.0,-15.477792732166895,16.409160072729524
Region IV-A,1979,76.66666666666667,92.5,98495.54166666667,40744.96666666667,14896.216666666667,394.15833333333336,88418.75833333333,28696.708333333332,6.341666666666667,20623.590666666667,3.1,65.0,58.333333333333336,11.666666666666666,80.0,81.66666666666667,60.83333333333333,120,7.5,44.28571428571429,73.33333333333333,80.83333333333334,11.819465,761.0,21.17834394904459,-3.0221371185185975
Region IV-A,1982,71.66666666666667,88.33333333333333,107772.21666666666,43790.48333333333,16867.658333333333,628.5,96724.28333333334,29784.225,5.85,24992.949166666665,3.175,64.16666666666667,60.83333333333333,16.666666666666664,80.0,83.33333333333334,60.83333333333333,120,11.666666666666671,45.357142857142854,74.72222222222221,81.66666666666667,12.932666,702.0,-7.752956636005259,9.393397008232895
Region IV-A,1985,79.16666666666666,95.0,103596.25,40159.61666666667,15338.925,1235.6916666666666,94540.13333333333,28740.658333333333,5.908333333333333,20744.565166666664,2.908333333333333,62.5,59.166666666666664,25.0,91.66666666666666,84.16666666666667,57.49999999999999,120,5.0,41.547619047619044,78.33333333333333,87.91666666666666,12.43155,709.0,0.9971509971509862,-2.2581196000935444
Region IV-A,1988,70.83333333333334,90.83333333333333,123477.15,48312.475,19580.416666666668,970.9,109468.525,33028.3,5.3,29315.425583333334,3.2083333333333335,68.33333333333333,68.33333333333333,24.166666666666668,85.83333333333333,85.0,57.49999999999999,120,9.166666666666671,45.833333333333336,79.72222222222221,85.41666666666666,14.817258,636.0,-10.29619181946403,15.79053375568189
Region IV-A,1991,65.0,91.66666666666666,132990.73333333334,51948.55,20355.066666666666,2972.6666666666665,119739.525,36538.191666666666,5.425,31683.696833333335,3.283333333333333,68.33333333333333,73.33333333333333,31.666666666666664,90.0,81.66666666666667,55.833333333333336,120,8.333333333333343,46.904761904761905,81.66666666666667,85.83333333333334,15.958888,651.0,2.358490566037741,9.382605639383556
Region IV-A,1994,64.16666666666667,92.5,130810.03333333334,52233.625,20331.45,2034.725,117388.025,34890.3,4.85,34403.50583333333,3.3333333333333335,68.33333333333333,70.83333333333334,30.833333333333336,89.16666666666667,85.0,62.5,120,7.5,47.61904761904762,81.66666666666667,87.08333333333334,15.697204,582.0,-10.599078341013824,-1.9638461067888802
Region IV-A,1997,69.16666666666667,92.5,129620.39166666666,55271.083333333336,18437.575,1071.1,118291.475,35173.65,5.325,32864.56358333333,3.5083333333333333,66.66666666666666,79.16666666666666,29.166666666666668,89.16666666666667,85.83333333333333,46.666666666666664,120,7.5,50.11904761904762,84.72222222222221,87.5,15.554447,639.0,9.7938144329897,0.7696270552298712
Region IV-A,2000,62.5,91.66666666666666,145509.71666666667,55760.73333333333,21403.533333333333,2858.7083333333335,129285.35833333334,38491.1,5.133333333333334,38430.975666666665,3.441666666666667,68.33333333333333,73.33333333333333,39.166666666666664,91.66666666666666,84.16666666666667,52.5,120,8.333333333333343,49.16666666666667,83.05555555555556,87.91666666666666,17.461166,616.0,-3.5993740219092296,9.293893184892088
Region IV-A,2003,63.33333333333333,86.66666666666667,146681.25,56596.4,22435.491666666665,2549.233333333333,130741.875,38744.49166666667,5.15,38748.88258333333,3.3833333333333333,75.0,84.16666666666667,40.0,94.16666666666667,81.66666666666667,57.49999999999999,120,13.333333333333329,48.333333333333336,86.66666666666667,87.91666666666667,17.60175,618.0,0.32467532467532756,1.1265905787346542
Region IV-A,2006,61.66666666666667,91.66666666666666,158789.15833333333,64778.76666666667,23919.991666666665,4025.9166666666665,143166.98333333334,41374.49166666667,5.175,41123.87,3.3833333333333333,72.5,84.16666666666667,47.5,93.33333333333333,88.33333333333333,59.166666666666664,120,8.333333333333343,48.333333333333336,88.6111111111111,90.83333333333333,19.054699,621.0,0.4854368932038833,9.503541488397138
Region IV-A,2009,63.33333333333333,90.0,155435.99166666667,52913.21666666667,22125.733333333334,3318.0833333333335,138659.24166666667,39873.99166666667,5.058333333333334,41798.69825,3.6666666666666665,76.66666666666667,88.33333333333333,42.5,94.16666666666667,84.16666666666667,65.83333333333333,120,10.0,52.38095238095239,88.8888888888889,89.16666666666667,18.652319,607.0,-2.254428341384862,-3.1485902417678013
Region IV-A,2012,62.5,88.33333333333333,171744.71666666667,69723.68333333333,25806.925,3047.6666666666665,155493.64166666666,44349.95,5.1,44265.79983333334,3.5,71.66666666666667,95.83333333333334,47.5,90.83333333333333,88.33333333333333,58.333333333333336,120,11.666666666666671,50.0,91.66666666666667,89.58333333333333,20.609366,612.0,0.8237232289950658,12.14084239727018
Region IV-A,2015,58.333333333333336,94.16666666666667,160648.45833333334,59819.325,23307.391666666666,4665.275,147386.14166666666,42530.60833333333,4.541666666666667,46546.12691666667,3.7416666666666667,67.5,96.66666666666667,47.5,94.16666666666667,90.83333333333333,61.66666666666667,120,5.833333333333329,53.45238095238095,93.8888888888889,92.5,19.277815,545.0,-10.947712418300659,-5.214039566569628
Region IV-A,2018,56.666666666666664,94.16666666666667,165500.90833333333,60788.76666666667,24788.666666666668,5836.6,150259.925,43925.916666666664,4.383333333333334,52212.76541666666,3.8583333333333334,77.5,99.16666666666667,41.66666666666667,95.0,93.33333333333333,57.49999999999999,120,5.833333333333329,55.11904761904762,95.83333333333333,94.16666666666666,19.860109,526.0,-3.4862385321100864,1.9498328003136
Region IV-A,2021,58.333333333333336,95.0,180600.13333333333,76065.19166666667,27726.858333333334,7350.7,162228.64166666666,47978.23333333333,4.341666666666667,54125.195916666664,3.7583333333333333,70.83333333333334,100.0,40.833333333333336,94.16666666666667,90.0,63.33333333333333,120,5.0,53.69047619047619,94.72222222222223,92.08333333333334,21.672016,521.0,-0.9505703422053258,7.965341834602047
Region IV-B,1961,90.83333333333333,84.16666666666667,42143.88333333333,9132.733333333334,15144.225,0.0,37916.35833333333,19520.05,5.925,9420.369916666667,2.691666666666667,24.166666666666668,28.333333333333332,8.333333333333332,76.66666666666667,83.33333333333334,50.0,120,15.833333333333329,38.452380952380956,62.77777777777778,80.0,5.057266,711.0,0.0,5.505094847692682
Region IV-B,1964,95.0,93.33333333333333,41763.50833333333,8081.275,15560.958333333334,0.0,37557.55,19456.425,6.491666666666666,8376.837416666667,2.658333333333333,26.666666666666668,30.833333333333336,7.5,78.33333333333333,81.66666666666667,39.166666666666664,120,6.666666666666671,37.976190476190474,63.61111111111111,80.0,5.011621,779.0,9.563994374120966,-0.9463153876196229
Region IV-B,1967,92.5,90.83333333333333,52563.55,10458.841666666667,19998.125,0.0,47568.78333333333,21195.283333333333,6.808333333333334,9861.981083333334,2.85,33.33333333333333,35.833333333333336,14.166666666666666,80.83333333333333,85.0,54.166666666666664,120,9.166666666666671,40.714285714285715,67.22222222222221,82.91666666666666,6.307626,817.0,4.878048780487809,26.655714585571545
Region IV-B,1970,90.83333333333333,92.5,55999.325,11179.108333333334,21221.891666666666,0.0,49847.95,21678.633333333335,6.225,11338.51725,3.091666666666667,34.166666666666664,46.666666666666664,9.166666666666666,80.0,83.33333333333334,46.666666666666664,120,7.5,44.16666666666667,70.0,81.66666666666667,6.719919,747.0,-8.56793145654835,4.791307464594241
Region IV-B,1973,86.66666666666667,93.33333333333333,59017.10833333333,12056.691666666668,22644.75,0.0,52774.00833333333,20983.325,5.841666666666667,13208.082666666665,3.425,40.0,47.5,12.5,88.33333333333333,80.0,50.83333333333333,120,6.666666666666671,48.92857142857142,71.94444444444444,84.16666666666666,7.082053,701.0,-6.157965194109771,5.869967237034501
Region IV-B,1976,85.0,91.66666666666666,59772.308333333334,13719.166666666666,22564.275,156.13333333333333,53042.25,20760.391666666666,5.758333333333334,14825.801249999999,2.966666666666667,29.166666666666668,40.833333333333336,14.166666666666666,85.83333333333333,83.33333333333334,55.00000000000001,120,8.333333333333343,42.38095238095238,70.0,84.58333333333334,7.172677,691.0,-1.4265335235377985,0.5082836705758487
Region IV-B,1979,85.83333333333333,92.5,65780.00833333333,14976.825,24646.858333333334,470.81666666666666,58275.691666666666,21684.108333333334,5.658333333333333,15194.811,3.3833333333333333,33.33333333333333,50.0,29.166666666666668,85.83333333333333,77.5,51.66666666666667,120,7.5,48.333333333333336,71.1111111111111,81.66666666666666,7.893601,679.0,-1.736613603473225,9.866552920863402
Region IV-B,1982,90.0,88.33333333333333,62348.675,13967.991666666667,22945.608333333334,728.5166666666667,56121.941666666666,20910.541666666668,5.7,14792.080583333332,3.1,32.5,50.83333333333333,19.166666666666668,85.83333333333333,85.83333333333333,50.83333333333333,120,11.666666666666671,44.28571428571429,74.16666666666667,85.83333333333333,7.481841,684.0,0.7363770250368162,-3.695794830405985
Region IV-B,1985,90.83333333333333,89.16666666666667,65047.625,9911.325,24537.05,415.575,59232.03333333333,21052.358333333334,5.683333333333334,15504.894083333334,2.975,33.33333333333333,57.49999999999999,25.833333333333336,81.66666666666667,86.66666666666667,49.166666666666664,120,10.833333333333329,42.5,75.27777777777777,84.16666666666667,7.805715,682.0,-0.29239766081871066,5.5416679721077555
Region IV-B,1988,93.33333333333333,87.5,69373.16666666667,14157.016666666666,25737.683333333334,2053.5583333333334,61663.59166666667,21065.533333333333,5.591666666666667,14572.057583333333,3.05,34.166666666666664,51.66666666666667,28.333333333333332,89.16666666666667,81.66666666666667,45.83333333333333,120,12.5,43.57142857142857,74.16666666666667,85.41666666666667,8.32478,671.0,-1.6129032258064502,4.105140743100155
Region IV-B,1991,89.16666666666667,93.33333333333333,72792.5,15705.083333333334,26098.591666666667,991.275,66307.0,21321.958333333332,5.366666666666666,17168.142583333334,3.5,31.666666666666664,66.66666666666666,31.666666666666664,86.66666666666667,85.0,56.666666666666664,120,6.666666666666671,50.0,79.44444444444444,85.83333333333334,8.7351,644.0,-4.023845007451565,7.530226845095389
Region IV-B,1994,90.0,88.33333333333333,83587.75,18999.808333333334,33194.51666666667,1907.6,75397.40833333334,23794.3,5.433333333333334,18257.037083333336,3.575,35.833333333333336,64.16666666666667,30.833333333333336,92.5,85.83333333333333,55.00000000000001,120,11.666666666666671,51.07142857142858,80.83333333333333,89.16666666666666,10.03053,652.0,1.2422360248447228,13.70957566068942
Region IV-B,1997,84.16666666666667,94.16666666666667,80799.7,16648.783333333333,29801.141666666666,1840.375,72888.075,22976.275,5.016666666666667,21830.648666666664,3.183333333333333,42.5,66.66666666666666,29.166666666666668,89.16666666666667,83.33333333333334,50.0,120,5.833333333333329,45.476190476190474,79.72222222222221,86.25,9.695964,602.0,-7.668711656441718,-3.3281426892546984
Region IV-B,2000,88.33333333333333,86.66666666666667,89521.8,17987.908333333333,32205.041666666668,1773.5333333333333,79773.61666666667,24523.366666666665,5.45,21988.98,3.4583333333333335,34.166666666666664,70.83333333333334,28.333333333333332,87.5,86.66666666666667,52.5,120,13.333333333333329,49.404761904761905,81.66666666666667,87.08333333333334,10.742616,654.0,8.637873754152814,9.446732770301146
Region IV-B,2003,81.66666666666667,93.33333333333333,93038.4,17851.983333333334,35210.9,2809.0583333333334,83999.86666666667,25335.875,4.975,25153.008166666667,3.4166666666666665,31.666666666666664,74.16666666666667,35.833333333333336,92.5,86.66666666666667,55.833333333333336,120,6.666666666666671,48.80952380952381,84.44444444444446,89.58333333333334,11.164608,597.0,-8.715596330275233,5.29780418212622
Region IV-B,2006,84.16666666666667,90.83333333333333,97948.64166666666,20331.75,35681.625,3434.016666666667,89021.73333333334,26953.575,5.166666666666667,23905.61633333333,3.441666666666667,35.833333333333336,80.0,40.0,90.0,85.83333333333333,56.666666666666664,120,9.166666666666671,49.16666666666667,85.27777777777777,87.91666666666666,11.753837,620.0,3.8525963149078635,5.9784221879717325
Region IV-B,2009,75.83333333333333,92.5,105492.0,22978.2,39530.73333333333,1533.7166666666667,96311.225,28217.241666666665,4.641666666666667,32691.31033333333,3.275,29.166666666666668,83.33333333333334,46.666666666666664,91.66666666666666,89.16666666666667,60.83333333333333,120,7.5,46.785714285714285,88.05555555555556,90.41666666666666,12.65904,557.0,-10.16129032258064,8.188440500671756
Region IV-B,2012,76.66666666666667,89.16666666666667,112074.78333333334,22051.333333333332,41174.958333333336,3918.366666666667,99582.76666666666,29640.058333333334,4.666666666666667,29873.836499999998,3.6166666666666667,37.5,77.5,38.333333333333336,92.5,85.0,65.0,120,10.833333333333329,51.66666666666667,85.0,88.75,13.448974,560.0,0.538599640933568,3.3968435835663557
Region IV-B,2015,78.33333333333333,88.33333333333333,107439.05833333333,21067.891666666666,40566.01666666667,5100.908333333334,98562.925,29521.8,4.666666666666667,27499.788500000002,3.716666666666667,42.5,82.5,45.0,91.66666666666666,93.33333333333333,51.66666666666667,120,11.666666666666671,53.095238095238095,89.16666666666667,92.5,12.892687,560.0,0.0,-1.024114614208682
Region IV-B,2018,78.33333333333333,88.33333333333333,106335.4,23563.591666666667,40493.291666666664,3656.975,95304.03333333334,28244.975,4.5,31963.35225,3.65,40.833333333333336,85.0,49.166666666666664,93.33333333333333,86.66666666666667,60.83333333333333,120,11.666666666666671,52.142857142857146,88.33333333333333,90.0,12.760248,540.0,-3.57142857142857,-3.306407218197571
Region IV-B,2021,76.66666666666667,87.5,108395.26666666666,20114.375,40369.15833333333,3013.6,97670.84166666666,29306.208333333332,4.108333333333333,33591.25183333333,3.775,37.5,90.0,54.166666666666664,95.83333333333334,92.5,59.166666666666664,120,12.5,53.92857142857142,92.77777777777779,94.16666666666667,13.007432,493.0,-8.703703703703702,2.483429347691102
Region IX,1961,90.0,86.66666666666667,40280.5,9630.633333333333,13802.433333333332,0.0,36291.583333333336,18594.825,6.275,9231.232833333333,2.85,31.666666666666664,30.833333333333336,0.8333333333333334,82.5,80.0,50.83333333333333,120,13.333333333333329,40.714285714285715,64.44444444444444,81.25,4.83366,753.0,0.0,5.505094847692682
Region IX,1964,93.33333333333333,92.5,43500.166666666664,8131.275,14894.708333333334,0.0,39473.00833333333,19625.891666666666,6.408333333333333,8157.993833333333,2.7916666666666665,36.666666666666664,39.166666666666664,7.5,79.16666666666666,83.33333333333334,38.333333333333336,120,7.5,39.88095238095238,67.22222222222221,81.25,5.22002,769.0,2.1248339973439556,8.766288785967348
Region IX,1967,95.0,83.33333333333334,50400.583333333336,8966.675,16731.8,0.0,44885.9,20520.316666666666,6.458333333333333,9246.045333333333,3.4,37.5,32.5,7.5,81.66666666666667,75.83333333333333,40.0,120,16.666666666666657,48.57142857142857,63.333333333333336,78.75,6.04807,775.0,0.7802340702210753,13.712893684101868
Region IX,1970,94.16666666666667,88.33333333333333,51991.65,10170.05,19280.133333333335,0.0,47172.65833333333,20630.725,6.291666666666667,9784.26,3.158333333333333,40.0,42.5,12.5,85.83333333333333,85.83333333333333,43.333333333333336,120,11.666666666666671,45.11904761904762,71.38888888888887,85.83333333333333,6.238998,755.0,-2.580645161290318,5.094602833703532
Region IX,1973,90.83333333333333,89.16666666666667,59127.13333333333,12312.483333333334,21010.225,0.0,53347.6,21598.541666666668,6.016666666666667,12439.295333333333,2.8,33.33333333333333,45.0,12.5,84.16666666666667,78.33333333333333,40.833333333333336,120,10.833333333333329,40.0,69.16666666666667,81.25,7.095256,722.0,-4.37086092715232,13.090086259360344
Region IX,1976,90.83333333333333,94.16666666666667,54352.65,9750.283333333333,19882.133333333335,0.0,48948.71666666667,20599.65,5.866666666666666,12188.983750000001,2.8,27.500000000000004,52.5,14.166666666666666,86.66666666666667,87.5,50.83333333333333,120,5.833333333333329,40.0,75.55555555555556,87.08333333333334,6.522318,704.0,-2.4930747922437657,-8.245700525109534
Region IX,1979,90.83333333333333,90.83333333333333,64640.191666666666,12830.175,21963.516666666666,333.425,57960.975,21740.116666666665,5.941666666666666,12881.6165,3.216666666666667,38.333333333333336,55.00000000000001,16.666666666666664,83.33333333333334,85.0,47.5,120,9.166666666666671,45.952380952380956,74.44444444444444,84.16666666666667,7.756823,713.0,1.2784090909090828,18.411633536187356
Region IX,1982,90.0,90.0,66824.16666666667,13121.25,22795.966666666667,196.38333333333333,60073.24166666667,21612.008333333335,5.683333333333334,14537.60675,3.075,40.833333333333336,55.833333333333336,18.333333333333332,89.16666666666667,88.33333333333333,50.83333333333333,120,10.0,43.92857142857143,77.77777777777777,88.75,8.0189,682.0,-4.347826086956519,3.6442911228920405
Region IX,1985,87.5,90.0,64370.15833333333,13682.941666666668,23375.733333333334,118.00833333333334,57242.208333333336,20718.175,5.525,15969.667083333334,3.1,31.666666666666664,60.83333333333333,22.5,90.83333333333333,85.83333333333333,62.5,120,10.0,44.28571428571429,79.16666666666667,88.33333333333333,7.724419,663.0,-2.7859237536656867,-4.712636200060782
Region IX,1988,86.66666666666667,95.83333333333334,72909.88333333333,13822.808333333332,26648.783333333333,983.8583333333333,65893.275,22940.35,5.433333333333334,18138.38025,3.1416666666666666,32.5,59.166666666666664,21.666666666666668,85.0,80.0,56.666666666666664,120,4.166666666666657,44.88095238095238,74.72222222222221,82.5,8.749186,652.0,-1.6591251885369585,15.113090355091984
Region IX,1991,84.16666666666667,89.16666666666667,81115.225,15336.275,29745.216666666667,2110.825,72443.625,23722.933333333334,5.425,18844.110999999997,2.8916666666666666,30.833333333333336,65.0,20.0,90.0,86.66666666666667,51.66666666666667,120,10.833333333333329,41.30952380952381,80.55555555555556,88.33333333333334,9.733827,651.0,-0.15337423312883347,9.940847529584772
Region IX,1994,87.5,89.16666666666667,75996.95,14448.825,27989.766666666666,2366.858333333333,68010.34166666666,22520.058333333334,5.216666666666667,18394.255500000003,3.2083333333333335,32.5,62.5,30.833333333333336,86.66666666666667,83.33333333333334,53.333333333333336,120,10.833333333333329,45.833333333333336,77.50000000000001,85.0,9.119634,626.0,-3.840245775729645,-6.119632104734318
Region IX,1997,89.16666666666667,90.0,80257.44166666667,15993.966666666667,31300.741666666665,2873.65,72782.29166666667,23192.391666666666,5.45,19135.543333333335,3.3833333333333333,44.166666666666664,74.16666666666667,39.166666666666664,88.33333333333333,80.83333333333333,54.166666666666664,120,10.0,48.333333333333336,81.1111111111111,84.58333333333333,9.630893,654.0,4.472843450479225,7.01650643572469
Region IX,2000,85.0,88.33333333333333,90989.28333333334,17302.925,32467.3,3094.0,81103.19166666667,24761.991666666665,4.983333333333333,23069.36416666667,3.6,33.33333333333333,76.66666666666667,40.0,92.5,87.5,50.83333333333333,120,11.666666666666671,51.42857142857144,85.55555555555556,90.0,10.918714,598.0,-8.562691131498468,11.432588627613738
Region IX,2003,86.66666666666667,88.33333333333333,95012.88333333333,19467.216666666667,34490.441666666666,2218.2083333333335,83926.05833333333,24891.241666666665,5.116666666666666,23186.208333333332,3.3916666666666666,39.166666666666664,70.0,35.833333333333336,88.33333333333333,81.66666666666667,64.16666666666667,120,11.666666666666671,48.45238095238095,80.0,85.0,11.401546,614.0,2.6755852842809347,3.480586409310038
Region IX,2006,82.5,92.5,95859.94166666667,21982.841666666667,32136.9,3122.0416666666665,86415.41666666667,25844.275,4.958333333333333,27399.087166666668,3.6166666666666667,33.33333333333333,75.83333333333333,50.83333333333333,88.33333333333333,92.5,55.833333333333336,120,7.5,51.66666666666667,85.55555555555554,90.41666666666666,11.503193,595.0,-3.0944625407166138,2.9661327873236054
Region IX,2009,86.66666666666667,92.5,97037.14166666666,18282.275,33294.75,2646.3333333333335,88418.74166666667,26339.966666666667,5.116666666666666,24151.972583333332,3.55,29.166666666666668,78.33333333333333,35.0,90.0,90.83333333333333,60.83333333333333,120,7.5,50.71428571428571,86.38888888888887,90.41666666666666,11.644457,614.0,3.1932773109243806,2.3182495407358727
Region IX,2012,75.83333333333333,89.16666666666667,97491.65,19281.141666666666,36076.86666666667,3320.025,87631.45833333333,25524.85,4.791666666666667,29917.769083333333,3.5833333333333335,43.333333333333336,89.16666666666667,38.333333333333336,90.83333333333333,86.66666666666667,61.66666666666667,120,10.833333333333329,51.1904761904762,88.8888888888889,88.75,11.698998,575.0,-6.351791530944628,-0.8904032318186039
Region IX,2015,75.83333333333333,85.83333333333333,109491.05833333333,19466.158333333333,39751.64166666667,2797.9,98876.3,29367.616666666665,4.683333333333334,31269.426333333333,3.575,40.833333333333336,85.0,44.166666666666664,94.16666666666667,87.5,61.66666666666667,120,14.166666666666671,51.07142857142858,88.8888888888889,90.83333333333334,13.138927,562.0,-2.260869565217394,12.831969113070606
Region IX,2018,79.16666666666666,85.0,105071.06666666667,17714.258333333335,38126.89166666667,4983.366666666667,93875.13333333333,27007.333333333332,4.4,32236.792166666666,3.675,45.0,91.66666666666666,45.83333333333333,89.16666666666667,88.33333333333333,60.0,120,15.0,52.5,89.72222222222221,88.75,12.608528,528.0,-6.049822064056942,-5.058003451450621
Region IX,2021,83.33333333333334,89.16666666666667,102408.975,20928.008333333335,35534.875,5153.741666666667,91582.475,26614.408333333333,4.583333333333333,32386.290583333335,3.6416666666666666,33.33333333333333,97.5,48.333333333333336,95.0,93.33333333333333,62.5,120,10.833333333333329,52.023809523809526,95.27777777777777,94.16666666666666,12.289077,550.0,4.166666666666674,-2.4422424255766573
Region V,1961,93.33333333333333,91.66666666666666,41807.75,8155.983333333334,14991.566666666668,0.0,37428.35,18936.141666666666,6.441666666666666,8205.404166666667,2.683333333333333,22.5,38.333333333333336,5.0,78.33333333333333,80.0,44.166666666666664,120,8.333333333333343,38.33333333333333,65.55555555555556,79.16666666666666,5.01693,773.0,0.0,5.505094847692682
Region V,1964,95.0,87.5,38765.583333333336,8699.45,13243.675,0.0,35037.01666666667,17855.083333333332,6.258333333333334,8036.6894999999995,3.058333333333333,28.333333333333332,38.333333333333336,7.5,85.0,78.33333333333333,42.5,120,12.5,43.69047619047618,67.22222222222223,81.66666666666666,4.65187,751.0,-2.8460543337645583,-6.389096322261945
Region V,1967,95.0,85.0,46881.23333333333,10517.858333333334,17081.425,0.0,41771.59166666667,19553.366666666665,6.058333333333334,9831.067583333333,3.1083333333333334,35.833333333333336,37.5,8.333333333333332,80.0,84.16666666666667,44.166666666666664,120,15.0,44.404761904761905,67.22222222222223,82.08333333333334,5.625748,727.0,-3.1957390146471365,19.22131402930518
Region V,1970,98.33333333333333,88.33333333333333,49680.5,10147.775,19255.783333333333,0.0,44889.875,20301.475,6.425,9223.349083333333,3.2,26.666666666666668,39.166666666666664,9.166666666666666,92.5,84.16666666666667,45.83333333333333,120,11.666666666666671,45.714285714285715,71.94444444444444,88.33333333333334,5.96166,771.0,6.052269601100413,7.465081431938092
Region V,1973,90.0,85.0,56490.95,10508.7,20314.6,0.0,50771.98333333333,21071.1,6.15,11556.235416666666,2.775,27.500000000000004,30.833333333333336,14.166666666666666,85.0,81.66666666666667,49.166666666666664,120,15.0,39.64285714285714,65.83333333333333,83.33333333333334,6.778914,738.0,-4.280155642023342,13.103418829598734
Region V,1976,90.0,92.5,56575.23333333333,11857.591666666667,21244.933333333334,0.0,50761.275,20429.9,5.958333333333333,11728.315083333333,3.15,33.33333333333333,50.83333333333333,17.5,91.66666666666666,77.5,50.0,120,7.5,45.0,73.33333333333333,84.58333333333333,6.789028,715.0,-3.1165311653116534,-0.021091028221265073
Region V,1979,87.5,94.16666666666667,61785.39166666667,12594.366666666667,23658.8,635.625,55549.075,21161.341666666667,5.508333333333334,14721.157166666668,3.158333333333333,30.0,45.0,24.166666666666668,78.33333333333333,85.0,52.5,120,5.833333333333329,45.11904761904762,69.44444444444444,81.66666666666666,7.414247,661.0,-7.55244755244755,9.431993187720344
Region V,1982,89.16666666666667,84.16666666666667,63653.76666666667,12504.375,21753.233333333334,1360.85,57192.558333333334,21265.525,5.633333333333334,14620.879083333333,2.675,25.833333333333336,51.66666666666667,25.0,80.0,80.83333333333333,54.166666666666664,120,15.833333333333329,38.21428571428571,70.83333333333333,80.41666666666666,7.638452,676.0,2.26928895612708,2.9586151224540336
Region V,1985,88.33333333333333,88.33333333333333,68173.24166666667,14484.358333333334,25577.808333333334,807.0166666666667,61906.01666666667,21468.683333333334,5.566666666666666,15277.029,3.4833333333333334,37.5,55.00000000000001,22.5,84.16666666666667,84.16666666666667,51.66666666666667,120,11.666666666666671,49.76190476190476,74.44444444444446,84.16666666666667,8.180789,668.0,-1.1834319526627168,8.241383967931725
Region V,1988,90.83333333333333,86.66666666666667,68930.16666666667,12466.658333333333,24047.725,1250.2916666666667,61237.308333333334,20458.1,5.425,16030.37625,3.35,35.0,60.0,30.0,88.33333333333333,86.66666666666667,46.666666666666664,120,13.333333333333329,47.85714285714286,78.33333333333333,87.5,8.27162,651.0,-2.5449101796407136,-1.0801992590380949
Region V,1991,85.0,91.66666666666666,75262.84166666666,15063.441666666668,26810.016666666666,2107.016666666667,68087.14166666666,21845.283333333333,5.683333333333334,17377.752416666666,3.3833333333333333,32.5,60.83333333333333,34.166666666666664,87.5,86.66666666666667,52.5,120,8.333333333333343,48.333333333333336,78.33333333333333,87.08333333333334,9.031541,682.0,4.761904761904767,11.185719163304174
Region V,1994,92.5,85.83333333333333,72455.78333333334,12872.558333333332,25725.991666666665,1907.6833333333334,64428.775,20978.4,5.325,16586.8125,3.566666666666667,39.166666666666664,62.5,35.833333333333336,91.66666666666666,85.0,53.333333333333336,120,14.166666666666671,50.95238095238096,79.72222222222221,88.33333333333333,8.694694,639.0,-6.304985337243407,-5.373065423390633
Region V,1997,86.66666666666667,87.5,74803.75,16321.283333333333,27198.983333333334,3818.45,66402.575,20531.975,5.175,19131.193583333334,3.2416666666666667,35.0,65.0,30.0,90.83333333333333,78.33333333333333,64.16666666666667,120,12.5,46.30952380952381,78.05555555555554,84.58333333333333,8.97645,621.0,-2.8169014084507005,3.063537992147136
Region V,2000,90.0,94.16666666666667,91571.625,17258.666666666668,33720.48333333333,2968.5833333333335,82983.15,24730.25,5.441666666666666,20377.947416666666,3.216666666666667,36.666666666666664,70.83333333333334,29.166666666666668,90.83333333333333,88.33333333333333,56.666666666666664,120,5.833333333333329,45.952380952380956,83.33333333333333,89.58333333333333,10.988595,653.0,5.152979066022545,24.96977715096138
Region V,2003,85.83333333333333,92.5,87167.94166666667,17113.958333333332,32230.2,2080.775,78648.38333333333,24253.008333333335,5.116666666666666,23918.10458333333,3.525,30.833333333333336,75.0,35.0,89.16666666666667,89.16666666666667,62.5,120,7.5,50.357142857142854,84.44444444444446,89.16666666666667,10.460153,614.0,-5.97243491577335,-5.223670909897571
